y1=0.000000 y2=0.000000
0.179000,0.000986,0.010273
0.180000,0.000997,0.010318
0.181000,0.001007,0.010362
0.182000,0.001017,0.010407
0.183000,0.001028,0.010451
0.184000,0.001038,0.010496
0.185000,0.001049,0.010540
0.186000,0.001059,0.010584
0.187000,0.001070,0.010627
0.188000,0.001080,0.010671
0.189000,0.001091,0.010715
0.190000,0.001102,0.010758
0.191000,0.001113,0.010801
0.192000,0.001124,0.010844
0.193000,0.001134,0.010887
0.194000,0.001145,0.010930
0.195000,0.001156,0.010973
0.196000,0.001167,0.011016
0.197000,0.001178,0.011058
0.198000,0.001189,0.011100
0.199000,0.001200,0.011142
0.200000,0.001212,0.011184
0.201000,0.001223,0.011226
0.202000,0.001234,0.011268
0.203000,0.001245,0.011310
0.204000,0.001257,0.011351
0.205000,0.001268,0.011392
0.206000,0.001280,0.011434
0.207000,0.001291,0.011475
0.208000,0.001302,0.011516
0.209000,0.001314,0.011556
0.210000,0.001326,0.011597
0.211000,0.001337,0.011637
0.212000,0.001349,0.011678
0.213000,0.001361,0.011718
0.214000,0.001372,0.011758
0.215000,0.001384,0.011798
0.216000,0.001396,0.011838
0.217000,0.001408,0.011877
0.218000,0.001420,0.011917
0.219000,0.001432,0.011956
0.220000,0.001444,0.011995
0.221000,0.001456,0.012034
0.222000,0.001468,0.012073
0.223000,0.001480,0.012112
0.224000,0.001492,0.012151
0.225000,0.001504,0.012189
0.226000,0.001516,0.012228
0.227000,0.001528,0.012266
0.228000,0.001541,0.012304
0.229000,0.001553,0.012342
0.230000,0.001565,0.012380
0.231000,0.001578,0.012417
0.232000,0.001590,0.012455
0.233000,0.001603,0.012492
0.234000,0.001615,0.012530
0.235000,0.001628,0.012567
0.236000,0.001640,0.012604
0.237000,0.001653,0.012641
0.238000,0.001666,0.012677
0.239000,0.001678,0.012714
0.240000,0.001691,0.012750
0.241000,0.001704,0.012787
0.242000,0.001717,0.012823
0.243000,0.001730,0.012859
0.244000,0.001742,0.012895
0.245000,0.001755,0.012930
0.246000,0.001768,0.012966
0.247000,0.001781,0.013001
0.248000,0.001794,0.013037
0.249000,0.001807,0.013072
0.250000,0.001820,0.013107
0.251000,0.001834,0.013142
0.252000,0.001847,0.013176
0.253000,0.001860,0.013211
0.254000,0.001873,0.013245
0.255000,0.001886,0.013280
0.256000,0.001900,0.013314
0.257000,0.001913,0.013348
0.258000,0.001926,0.013382
0.259000,0.001940,0.013416
0.260000,0.001953,0.013449
0.261000,0.001967,0.013483
0.262000,0.001980,0.013516
0.263000,0.001994,0.013549
0.264000,0.002007,0.013582
0.265000,0.002021,0.013615
0.266000,0.002034,0.013648
0.267000,0.002048,0.013681
0.268000,0.002062,0.013713
0.269000,0.002076,0.013746
0.270000,0.002089,0.013778
0.271000,0.002103,0.013810
0.272000,0.002117,0.013842
0.273000,0.002131,0.013874
0.274000,0.002145,0.013905
0.275000,0.002159,0.013937
0.276000,0.002173,0.013968
0.277000,0.002187,0.014000
0.278000,0.002201,0.014031
0.279000,0.002215,0.014062
0.280000,0.002229,0.014092
0.281000,0.002243,0.014123
0.282000,0.002257,0.014154
0.283000,0.002271,0.014184
0.284000,0.002285,0.014214
0.285000,0.002300,0.014244
0.286000,0.002314,0.014274
0.287000,0.002328,0.014304
0.288000,0.002342,0.014334
0.289000,0.002357,0.014364
0.290000,0.002371,0.014393
0.291000,0.002386,0.014422
0.292000,0.002400,0.014451
0.293000,0.002414,0.014480
0.294000,0.002429,0.014509
0.295000,0.002443,0.014538
0.296000,0.002458,0.014567
0.297000,0.002473,0.014595
0.298000,0.002487,0.014623
0.299000,0.002502,0.014652
0.300000,0.002517,0.014680
0.301000,0.002531,0.014708
0.302000,0.002546,0.014735
0.303000,0.002561,0.014763
0.304000,0.002575,0.014790
0.305000,0.002590,0.014818
0.306000,0.002605,0.014845
0.307000,0.002620,0.014872
0.308000,0.002635,0.014899
0.309000,0.002650,0.014926
0.310000,0.002665,0.014952
0.311000,0.002680,0.014979
0.312000,0.002695,0.015005
0.313000,0.002710,0.015031
0.314000,0.002725,0.015057
0.314999,0.002740,0.015083
0.315999,0.002755,0.015109
0.316999,0.002770,0.015135
0.317999,0.002785,0.015160
0.318999,0.002800,0.015186
0.319999,0.002816,0.015211
0.320999,0.002831,0.015236
0.321999,0.002846,0.015261
0.322999,0.002861,0.015286
0.323999,0.002877,0.015310
0.324999,0.002892,0.015335
0.325999,0.002907,0.015359
0.326999,0.002923,0.015384
0.327999,0.002938,0.015408
0.328999,0.002953,0.015432
0.329999,0.002969,0.015456
0.330999,0.002984,0.015479
0.331999,0.003000,0.015503
0.332999,0.003015,0.015526
0.333999,0.003031,0.015549
0.334999,0.003046,0.015573
0.335999,0.003062,0.015596
0.336999,0.003078,0.015618
0.337999,0.003093,0.015641
0.338999,0.003109,0.015664
0.339999,0.003125,0.015686
0.340999,0.003140,0.015709
0.341999,0.003156,0.015731
0.342999,0.003172,0.015753
0.343999,0.003187,0.015775
0.344999,0.003203,0.015796
0.345999,0.003219,0.015818
0.346999,0.003235,0.015839
0.347999,0.003251,0.015861
0.348999,0.003267,0.015882
0.349999,0.003283,0.015903
0.350999,0.003298,0.015924
0.351999,0.003314,0.015945
0.352999,0.003330,0.015965
0.353999,0.003346,0.015986
0.354999,0.003362,0.016006
0.355999,0.003378,0.016026
0.356999,0.003394,0.016046
0.357999,0.003410,0.016066
0.358999,0.003426,0.016086
0.359999,0.003443,0.016106
0.360999,0.003459,0.016125
0.361999,0.003475,0.016145
0.362999,0.003491,0.016164
0.363999,0.003507,0.016183
0.364999,0.003523,0.016202
0.365999,0.003540,0.016221
0.366999,0.003556,0.016239
0.367999,0.003572,0.016258
0.368999,0.003588,0.016276
0.369999,0.003605,0.016294
0.370999,0.003621,0.016312
0.371999,0.003637,0.016330
0.372999,0.003654,0.016348
0.373999,0.003670,0.016366
0.374999,0.003686,0.016384
0.375999,0.003703,0.016401
0.376999,0.003719,0.016418
0.377999,0.003736,0.016435
0.378999,0.003752,0.016452
0.379999,0.003768,0.016469
0.380999,0.003785,0.016486
0.381999,0.003801,0.016502
0.382999,0.003818,0.016519
0.383999,0.003834,0.016535
0.384999,0.003851,0.016551
0.385999,0.003868,0.016567
0.386999,0.003884,0.016583
0.387999,0.003901,0.016599
0.388999,0.003917,0.016614
0.389999,0.003934,0.016630
0.390999,0.003951,0.016645
0.391998,0.003967,0.016660
0.392998,0.003984,0.016675
0.393998,0.004001,0.016690
0.394998,0.004017,0.016705
0.395998,0.004034,0.016720
0.396998,0.004051,0.016734
0.397998,0.004067,0.016748
0.398998,0.004084,0.016763
0.399998,0.004101,0.016777
0.400998,0.004118,0.016791
0.401998,0.004135,0.016804
0.402998,0.004151,0.016818
0.403998,0.004168,0.016832
0.404998,0.004185,0.016845
0.405998,0.004202,0.016858
0.406998,0.004219,0.016871
0.407998,0.004236,0.016884
0.408998,0.004253,0.016897
0.409998,0.004269,0.016910
0.410998,0.004286,0.016922
0.411998,0.004303,0.016934
0.412998,0.004320,0.016947
0.413998,0.004337,0.016959
0.414998,0.004354,0.016971
0.415998,0.004371,0.016983
0.416998,0.004388,0.016994
0.417998,0.004405,0.017006
0.418998,0.004422,0.017017
0.419998,0.004439,0.017028
0.420998,0.004456,0.017039
0.421998,0.004473,0.017050
0.422998,0.004490,0.017061
0.423998,0.004507,0.017072
0.424998,0.004524,0.017083
0.425998,0.004541,0.017093
0.426998,0.004559,0.017103
0.427998,0.004576,0.017113
0.428998,0.004593,0.017123
0.429998,0.004610,0.017133
0.430998,0.004627,0.017143
0.431998,0.004644,0.017153
0.432998,0.004661,0.017162
0.433998,0.004679,0.017171
0.434998,0.004696,0.017180
0.435998,0.004713,0.017189
0.436998,0.004730,0.017198
0.437998,0.004747,0.017207
0.438998,0.004765,0.017216
0.439998,0.004782,0.017224
0.440998,0.004799,0.017232
0.441998,0.004816,0.017241
0.442998,0.004833,0.017249
0.443998,0.004851,0.017257
0.444998,0.004868,0.017264
0.445998,0.004885,0.017272
0.446998,0.004902,0.017279
0.447998,0.004920,0.017287
0.448998,0.004937,0.017294
0.449998,0.004954,0.017301
0.450998,0.004972,0.017308
0.451998,0.004989,0.017315
0.452998,0.005006,0.017321
0.453998,0.005024,0.017328
0.454998,0.005041,0.017334
0.455998,0.005058,0.017340
0.456998,0.005076,0.017347
0.457998,0.005093,0.017352
0.458998,0.005110,0.017358
0.459998,0.005128,0.017364
0.460998,0.005145,0.017369
0.461998,0.005162,0.017375
0.462998,0.005180,0.017380
0.463998,0.005197,0.017385
0.464998,0.005215,0.017390
0.465998,0.005232,0.017395
0.466998,0.005249,0.017400
0.467998,0.005267,0.017404
0.468998,0.005284,0.017409
0.469997,0.005302,0.017413
0.470997,0.005319,0.017417
0.471997,0.005336,0.017421
0.472997,0.005354,0.017425
0.473997,0.005371,0.017429
0.474997,0.005389,0.017432
0.475997,0.005406,0.017435
0.476997,0.005424,0.017439
0.477997,0.005441,0.017442
0.478997,0.005458,0.017445
0.479997,0.005476,0.017448
0.480997,0.005493,0.017451
0.481997,0.005511,0.017453
0.482997,0.005528,0.017456
0.483997,0.005546,0.017458
0.484997,0.005563,0.017460
0.485997,0.005581,0.017462
0.486997,0.005598,0.017464
0.487997,0.005616,0.017466
0.488997,0.005633,0.017467
0.489997,0.005651,0.017469
0.490997,0.005668,0.017470
0.491997,0.005685,0.017471
0.492997,0.005703,0.017472
0.493997,0.005720,0.017473
0.494997,0.005738,0.017474
0.495997,0.005755,0.017475
0.496997,0.005773,0.017475
0.497997,0.005790,0.017475
0.498997,0.005808,0.017476
0.499997,0.005825,0.017476
